RTO4_ID,G_SD_exp,G_SD_stat,GX_SD_exp,GX_SD_trans,GX_SD_stat,X_SD_exp,X_SD_stat,A_SD_exp,A_SD_stat,C_SD_exp,C_SD_stat
8720,6.128990414,5.751341915,4.688681677,7.256697859,6.011406452,6.84725247,7.0972741,7.149607764,8.057794164,6.816636455,6.756221621
8721,0.583330025,1.061976834,0.204847479,1.119915331,0.72430814,0,0,0,0,0.219600869,0.224375669
8722,0,0.687845396,0,4.829424264,4.716907525,0.99066606,0.776974968,2.124341376,1.91362992,0,0
8724,3.839123011,4.992068482,4.067572277,4.294826792,3.833927221,2.933215182,3.924374498,3.278428178,4.412365813,2.972692199,3.934554313
8725,0.764562689,2.323619023,0.203084457,2.772466621,1.646485991,1.75648068,2.359098777,1.542992923,1.344169532,1.26278407,2.392845004
8726,0,0.364534827,0,0.18083012,0.180258207,0,0,0,0,0,0
8731,4.629434718,2.460942891,2.235482161,4.284628519,2.383163982,2.748157508,1.96909191,2.705690797,1.911208408,0,0
8732,1.533077078,1.608145372,1.842746428,0.745879677,1.279582393,0.971864677,0.992680307,1.348644862,1.899602591,1.061741876,0.878173129
8733,7.294948949,7.80071711,8.940372045,5.772198656,6.571624884,7.040060301,7.264560467,8.299961004,8.99012564,6.630890233,7.638143784
8734,1.732567842,1.441593206,1.220681529,1.486621754,1.453594881,1.952686783,0.57305915,1.741527163,0.954000319,0.220910356,0.435901686
8736,17.83758801,28.60386712,17.48591719,39.25701936,40.95270188,32.51312942,33.24164889,31.11165623,40.98652629,10.69799928,11.06586414
8737,1.34287959,1.250600724,1.015935942,1.493018938,1.630741215,1.938604922,1.567083286,2.316312385,2.487046458,0.643525216,0
8738,0,0,0,0,0,0,0,0,0,0,0.211140241
8739,9.411540541,11.54798035,7.102617966,12.80424953,9.614319065,9.784534425,9.313041651,10.2417028,10.16616095,6.820181801,8.234274831
8741,3.038838358,6.101106849,1.613086268,6.337268703,6.008540387,2.35195379,4.734753113,3.096551064,3.633027432,2.139358054,2.406757147
8742,1.749633483,1.774345196,0.615195471,0.556147694,0.179977976,0.788128254,0.592865711,0.581977194,0.769388113,0.423924347,0.643287189
8743,0,0,0,0.187227304,0,0,0,0,0,0,0
8744,13.86594612,2.319380533,15.44795513,2.614671967,0.3718822,7.40514257,1.966127764,15.64331603,8.420295959,3.859191988,6.765954636
8747,0,0.166666667,0.614873433,0.37277607,0.550295651,0.390694432,0.195435043,0.196014109,0.384330774,0.64046819,0
8748,0.570920916,0.364420326,0.810757468,1.303705909,0.704869057,0.583640508,0.57305915,0.770171558,0.385574746,0.220910356,0.211526017
8749,0.556667817,1.435880378,0.609343098,2.029510576,1.261970887,1.174787337,0.98747006,1.735818015,1.149249959,1.081385781,0.220620931
8751,1.69258757,2.163091337,2.237245183,1.113041878,1.09591011,2.159805867,2.386805895,2.129511314,2.30400829,2.132747247,1.971208328
8752,4.399437178,4.915431799,3.439556323,3.725976147,4.713934416,4.882976921,6.090615914,5.024810407,6.129385842,2.134949392,0.864976315
8757,0.775983461,1.404678885,1.21912229,1.293544462,1.449496122,1.363536989,0.778476149,1.737865856,1.350187988,1.489446288,1.307247758
8758,8.88762709,4.699772201,6.922499499,5.948771909,4.391433504,7.424936069,7.059410796,6.185397685,5.156825528,3.194264866,2.830034301
8759,5.175075716,4.296299221,5.102784816,3.542604523,2.765251896,4.517268943,4.348016775,5.407128493,2.858071839,2.971158455,3.928576036
8760,0.188628649,1.093956822,1.019894872,1.493474716,1.09591011,1.377660127,1.164867888,0.580965693,1.723183905,0.637593272,1.083901672
8761,0.188628649,0,0,0,0,0,0,0,0,0,0
8765,0,0,0,0,0,0,0,0,0,0.208996201,0
8767,6.166284534,4.479439285,5.700234759,2.424811742,2.908335293,6.304098291,5.715050661,4.255508274,4.589432075,16.00816248,17.41970711
8768,0.201691347,0,0,0.185548766,0,0,0,0,0,0,0.211140241
8769,0.754893034,0.383500156,0.808994445,0.927165575,0.738505569,1.174787337,1.182154512,0.968862249,0.580824386,0.858727886,1.307247758
8770,0,0.185279653,0.410025953,0.741616809,0,0,0,0,0,0.208996201,0.224375669
8773,3.845023245,4.29501083,4.055577231,3.908065851,4.573699906,4.498819524,5.335618989,5.023014683,5.178553479,5.129930065,5.468187567
8777,96.43210702,82.38814765,93.70587539,63.05011585,49.64439615,101.2365109,77.58161348,72.85991569,74.65739425,110.8931215,40.37296187
8779,2.330836012,3.607632277,2.851168866,1.865703591,3.654073466,3.135068816,3.955796353,4.255875692,3.432974167,4.688392313,4.130191269
8781,1.745071883,0.169232409,3.261185863,0.746335456,0,1.364556145,0,0.773675448,0,0,0
8782,6.389066308,8.728867306,8.34440378,11.16998096,10.92347363,10.16271208,10.81934659,11.58629216,12.82995153,10.02974498,9.128371058
8783,0.190197488,0,0.4011644,0,0,0.199906468,0,0.384297036,0.189477632,0.220910356,0.211140241
8785,0.386295209,0,0,0,0,0,0,0,0,0,0
8786,0.791246742,1.244887897,0.408355866,2.045402369,2.344967863,0.395868736,1.149388828,0.963597648,2.865546117,0,0
8788,0,2.622251435,0,5.202097151,6.778450437,4.298863186,5.101470444,4.831132236,7.663303965,1.712376681,3.500106599
8789,0,0.166666667,0,0,0,0,0,0,0,0,1.519417581
8790,6.924059879,7.871838116,7.929966439,6.894034644,8.589449859,8.768036662,8.43969066,7.924850232,8.227322411,4.906865804,10.43872404
8792,0.568464967,0.357544647,0.407931937,0.756533728,0.723041023,0.199906468,0.798282711,0,0.384727272,0.209220459,0.211140241
8798,2.481706816,2.241472213,2.641842694,1.673849058,0.899324692,1.577184516,1.175906818,1.546140827,0.573537448,1.700462527,1.296737487
8799,1.745050038,1.943692105,1.015935942,1.124633978,1.285387144,1.154038789,1.577065243,1.931449364,1.532979708,1.704604782,1.980689018
8800,0.959396922,0.527742756,0.408355866,1.296852946,0.546881575,0,0,0,0,0,0.220620931
8801,7.512765526,5.259494945,9.18767905,4.657415159,3.509016297,7.440052759,7.63871764,7.729218883,7.076707572,9.595578158,8.28611086
8802,10.75126267,7.030848246,11.01448652,3.513778229,4.58805598,6.886664157,6.148897499,7.53590813,4.027463153,11.54081306,8.923705007
8803,0,0,0,0.373103606,0.366623368,0,0,0,0.196097113,0,0
8804,0.361201839,0,0.204745588,0,0,0,0,0,0,0,0
8806,0.391888835,0.534234078,0.407931937,0,0,0,0.195435043,0,0,0,0
8810,7.662774382,6.12095539,7.720015762,7.075263227,5.827015063,6.844782207,5.278116845,7.148907737,6.131622706,9.433155372,9.173058945
8811,14.37733909,9.517094961,11.78390439,11.33250603,10.56236234,10.77732156,9.660362268,9.270435789,8.403620189,9.421241217,10.82695353
8812,0,0,0,0,0,0,0,0,0.384456313,0,0
8813,7.259338387,7.785292064,7.723770909,6.713332767,7.669401789,10.1611384,10.00561736,10.62265243,11.48257944,5.755799726,4.807740134
8814,9.255518024,12.87695311,7.145080699,11.52599051,13.13262513,7.238877685,9.011867064,6.952195996,8.782358973,8.514146164,11.54952096
8815,5.028669554,5.769590413,6.097309809,6.880983667,4.753836527,8.630013815,5.266221204,7.727399746,5.554666224,1.947355097,0
8816,22.9025937,17.48187009,20.75933652,17.09724721,20.20542527,20.006124,17.05488415,14.8891809,13.38105897,18.37049917,15.88752584
8817,0.800540019,0.179255173,0.203084457,0,0,0,0,0,0.189081134,0,0
8818,9.956411207,10.049729,8.731670735,7.810922296,7.705731179,8.808464731,8.462361759,8.298949504,8.239467452,11.11500052,12.38823511
8819,15.91025147,16.42735028,16.07306836,16.58324384,18.7612224,21.55054345,18.95141634,18.95576826,18.90867563,22.82250882,19.3504472
8823,1.702815882,1.998168864,2.445745919,2.595899368,2.179187315,1.56942597,2.371307308,2.507184298,3.245220623,1.061517619,1.502851805
8827,2.466210015,2.203379545,2.044593684,3.893663872,3.481484103,4.48799769,5.102201508,3.868005911,6.319385511,1.282245866,1.525182147
8828,0,0,0.204745588,0.18083012,0,0.200925625,0.188436758,0,0,0,0
8833,0,0,0,0,0,0,0.195435043,0,0,0,0
8835,6.367057315,5.564307028,8.131058771,6.326138383,5.448745678,6.266032355,5.306291555,7.720277632,5.725046574,7.883262205,4.981860633
8837,9.395320379,22.92222136,6.503611993,22.65531695,25.52090335,9.222390747,19.45907363,15.46223925,24.53909399,9.416906393,9.563848354
8838,0,0,0,0,0.179977976,0,0,0,0,0,0
8844,13.05358081,12.79033341,14.02367394,13.40750808,12.18760866,14.68505559,13.83607233,16.21609432,16.29406369,13.22514534,12.66197856
8845,0.768587476,0,0.810333538,0,0,0.399812936,0,0,0,0.211646862,0
8846,0.19766656,0.188312238,0,0.367581155,0.726859552,1.174787337,1.00294912,0.577278578,0,0,0.221650513
8847,11.09338277,13.21948671,12.39863902,14.5239662,11.298197,12.31668651,10.03430986,15.63838144,10.71345496,9.205590033,8.707047507
8848,0,0,0.204745588,0,0,0,0,0,0,0,0
8849,0.558868399,1.058829748,1.427724917,1.679806798,1.094362762,0.385731075,0.598826549,0.964608181,0.189081134,0.212277485,0.211140241
8853,0.384094626,0.888746141,0.203508386,1.12709583,1.801624586,1.752780314,1.969398292,2.71303922,2.481003492,0.421273686,0.211526017
8855,5.544719978,5.044134853,5.692984945,6.332970855,4.948996183,5.071538457,5.705799768,5.411921772,5.752132848,3.84737634,3.691641655
8857,6.959636926,4.849924781,7.711481995,5.196051036,4.385187785,7.442484519,4.50310763,6.5726594,4.980857817,4.046786283,3.710255872
8859,13.88200695,8.996455779,13.03578001,8.371390174,7.294368498,9.02372444,9.24199449,8.49433584,8.034846753,9.59848679,8.703639931
8860,4.400394058,5.394336979,6.507277414,5.2092321,4.802654718,6.248796058,5.906312903,5.988373042,7.089862916,3.639903421,3.701160958
8862,6.959636926,4.849924781,7.711481995,5.196051036,4.385187785,7.442484519,4.50310763,6.5726594,4.980857817,4.046786283,3.710255872
8863,15.21528998,9.728443517,14.87267406,9.121489892,8.039119785,9.424556533,9.241243899,9.270687869,8.224775361,10.66886154,9.344240578
8864,4.010074062,3.971938103,5.694324038,4.092753496,4.060454843,4.297037283,4.935072493,4.447941363,5.556612249,2.999028865,3.258850901
8866,3.263262058,2.541345507,4.057984328,2.600558854,2.193367566,4.700218376,2.353733828,3.675024369,2.872825731,2.120833092,1.749557815
8867,26.17238979,17.12071152,24.65897295,14.89143775,13.50477031,13.9293558,14.71557241,16.41327642,15.28672904,17.48101987,16.11702227
8868,0,0,0,0,0,0,0.195435043,0.386728604,0.189477632,0,0
8869,10.41400543,10.12149723,10.18234627,11.72257545,11.2830058,9.995254134,10.27341434,9.076182354,11.53794924,13.22999003,13.68660737
8871,0,0,0.203508386,0.551848001,0.173732258,0,0.188436758,0,0.189477632,0,0
8873,30.39491609,46.7520771,29.52567965,35.2802564,54.69746464,36.37506019,47.73582108,33.00174629,52.44866093,11.77016575,15.43018691
8874,1.336979357,2.133706741,1.62184593,1.861055871,1.447473384,1.762845273,1.368071332,1.931605815,2.297568826,0.432557217,0.64969556
8875,0,0.195187917,0,0.185548766,0.357404541,0.197909432,0,1.160901146,0.385303787,0,0
8876,0,0.169232409,0,0,0,0,0,0.386973618,0,0,0
8877,3.293014019,2.872611954,2.645075228,3.345136121,4.019848712,2.939408642,1.951399295,4.062127662,4.791380185,2.124793239,1.29635171
8878,3.662546879,2.843591847,2.440506243,3.896585659,3.627118912,3.744934269,4.334171051,3.089762491,2.872350245,3.191389948,3.955652084
8879,0.573733457,0.364420326,0.40459751,0.18083012,0.735673926,0.199906468,0.983448941,0.384297036,0.763741645,0,0.217934388
8880,9.212844013,9.340238029,9.960533815,7.664294788,8.520451507,11.35048083,10.22277265,9.672818223,11.09978079,10.68940856,10.00377929
8882,0.952559594,0.515154249,0.818381819,0.185548766,0.173732258,0.400832093,0.394140614,0.196014109,0,0.852521417,0.211140241
8884,0,0,0,0,0,0,0,0,0.19524964,0,0
8885,23.19690565,23.61908203,20.99503073,28.25072413,31.2032001,18.99393386,22.09105398,13.5246712,12.63834785,22.63536304,20.65015257
8886,0.195465977,0,0,0.189768808,0,0,0,0.190304961,0.568095507,0,0
8887,4.063802077,3.997655769,4.277879936,4.284756762,3.83559879,2.170416755,1.581218517,2.704408476,1.142960544,4.0785686,6.108232358
8889,40.68814357,40.48007357,38.65258382,38.72148798,36.15254697,34.72092245,40.35514597,33.41997708,34.88548766,44.73277983,49.85189112
8890,0.779752883,0.348487582,0.60714719,0.935648485,0.895067289,0.59679436,0,0.387356378,0.189206673,1.074286654,1.086626828
8891,3.852514162,3.940114412,3.662350263,4.282123841,4.369881884,2.748409732,2.572990044,3.46807859,3.237790959,2.122591094,1.088927594
8892,0,0.931485591,0.206941496,0,0.177426564,0,1.768002412,0,0,7.482202318,10.24008629
8893,3.202373638,3.861691739,5.702752705,5.768745594,7.077637342,7.067387162,6.460277864,6.375764433,6.697693199,4.70690884,3.910308982
8894,3.244299127,2.503300349,3.453645744,1.493474716,1.66040319,1.758973774,2.94315864,2.31262527,2.107906547,3.194761621,1.740424288
8899,0,0,0,0,0,0,0,0.190304961,0,0,0
8900,5.555655181,4.391543177,4.461957334,3.14646545,3.639013373,2.954298713,2.974480886,2.325525424,0.959688708,3.416708965,3.047066855
8901,0.985143881,2.35446581,1.830228411,2.427772199,2.564689306,1.174787337,2.364309024,1.15916721,1.338001027,1.711249303,1.307247758
8902,26.70160375,22.31345269,24.25793121,19.01006285,18.52613107,24.82841307,25.11616841,23.54917307,24.51621595,31.37524769,29.39184494
8903,3.076637833,1.630217096,4.476451114,0.927165575,1.269642367,2.154296581,1.380860083,1.358868434,1.527604198,2.577218619,1.306861982
8904,0.393132537,0,0.607681967,0,0,0.190314737,0.393853758,0,0,0.851404501,2.171194492
8905,0,0.88863164,0,6.716769494,5.276862971,1.945092087,2.560514184,5.599194165,5.352922642,0,0.220620931
8907,0,0,0,0,0.180258207,0,0,0.196014109,0.189477632,0,0
8908,5.895368369,1.643542301,4.876415539,1.291786273,0.949288415,7.829368787,3.892085569,9.274489318,3.250988,2.569702664,0.439584901
8909,3.267898804,3.230737945,4.681812249,3.717364995,2.547077801,3.709713392,3.944644795,3.669157766,3.256747451,4.296694427,3.271700553
8910,0.779427746,1.750600724,1.418439435,0.927165575,1.09591011,0.97882507,1.377589554,0.772821365,1.148523394,0,0.876757771
8911,2.115848446,1.951034627,1.839089964,1.675130977,1.995515032,1.185944154,1.576295125,0.772193592,1.345263454,1.713899963,2.615910875
8912,0.382292267,0.166666667,0,0,0,0,0,0,0,0,0
8913,3.094176844,3.905101839,2.644651299,4.110699954,4.968856896,3.727234802,3.370528672,3.478355711,4.008506662,5.780164595,6.512878869
8914,2.127342305,2.215469195,2.235862547,2.968595788,2.206863134,3.315386911,3.110325872,2.122477728,3.271129356,12.5994055,8.933147083
8915,0.57593404,0.748034982,0.407016773,1.30920787,1.09591011,0.789056262,0.410389791,0.965802907,1.154962859,0,0.221650513
8916,1.539355749,1.290744782,0.407931937,1.297308724,1.09619034,1.170843137,1.18542504,1.15916721,0.568366466,0.6424083,0.874071229
8917,10.71938321,9.418339266,8.524382871,9.668073772,8.534507535,12.12723126,8.025553586,12.17668186,6.692973193,2.54845555,1.524152565
8919,1.739781549,2.870982261,2.243428551,0.553933726,0.533688211,0.773955245,3.342547717,0.965646457,3.64298233,0,0
8920,4.021621222,2.718034938,2.445816432,1.306746017,1.798649385,1.752284256,1.774713841,1.74089939,2.864757751,1.693139142,1.755999096
8921,3.837554172,4.389361791,5.494048186,4.465039686,4.199968155,5.493853142,4.933590839,4.448542362,4.406598435,5.990191695,5.440131274
8922,2.912597198,3.09162683,1.833995723,4.095224073,5.065653699,3.699575731,5.524400347,2.887923895,3.256806558,5.975358447,5.883598661
8923,1.133160513,1.058829748,0.615195471,1.861076362,1.095629879,1.375167033,0.590345774,1.926279426,0.757969637,0.432557217,0.211140241
8927,0.18060092,0,0.203084457,0,0,0,0,0.190304961,0,0,0
8930,0.573733457,1.083934058,1.220783421,1.300269182,1.269642367,1.365102074,0.992967163,1.158539436,1.148919892,1.494299094,1.096107517
8931,3.047339457,3.782110671,3.45674786,3.340497126,3.64513487,3.905423436,2.555246193,1.552615496,1.919677516,0.841734641,0.211526017
8932,4.264861681,5.40661494,4.063514663,8.202736175,6.184134579,4.70147131,5.685262142,6.375607015,7.088414417,9.002838078,7.40156227
8933,4.018480229,2.874367188,2.229298794,3.358283084,2.924925489,2.926639643,2.575223126,2.326535957,3.067624396,2.781848308,3.034436619
8935,0,0,0,0,0,0.189768808,0,0.193992076,0,0,0
8936,14.18641287,16.94899585,11.57163955,18.01274703,17.68403227,12.14752523,12.44994425,13.89586952,12.06530793,10.92472855,14.15472229
8940,0,0.179255173,0,0,0,0,0,0,0,0,0
8942,7.859919647,6.709479023,8.921086492,12.64295899,10.97556227,2.745191187,3.157513642,3.282314827,4.953271547,2.982211638,7.134832389
8944,0.587986556,2.6729996,1.015613904,2.781459901,3.080641789,2.331319221,2.159642615,3.479680113,3.061660418,0.632920548,0.651110918
8946,6.15691817,7.578751195,6.709374636,5.202892232,5.070493537,7.228680096,6.693289354,5.788645043,7.284870737,9.582092481,7.196235931
8947,1.171316581,3.411011818,1.425529009,4.625409945,4.57299325,1.374693805,2.586262056,1.738023274,3.075216889,1.932159659,2.181704763
8949,0,0,0,0.187227304,0,0,0,0,0,0,0
8950,4.386289192,3.038312922,4.684620855,3.901702769,3.102632284,4.676614712,5.097474523,4.061883616,2.873013072,3.418018452,3.696762415
8951,5.591212442,4.548374284,6.906669835,4.090596844,6.211668931,5.079706121,6.694475831,5.984214604,6.869305568,6.388089651,7.402872067
8952,2.097772624,1.816347948,2.043254591,2.975913253,4.008943774,4.121611153,4.718349234,4.455194156,3.054890887,4.244509415,4.568818111
8954,3.673482081,3.905953037,2.647549631,4.091471576,3.636057509,3.524362012,3.750379354,3.092454415,3.635569853,2.566421381,1.964767048
8956,4.645329743,8.801382362,3.243047784,7.444540244,7.291678322,5.911237359,5.542399345,5.796804464,6.50499061,3.226095422,5.465292332
8957,2.297008022,1.281687717,1.631233304,1.298183457,1.633572857,1.386484925,1.181867656,2.322021534,1.912055881,2.143127657,1.517358417
8958,0.387864048,0.185279653,0,1.118236793,0.173732258,0.197909432,0.583347489,0.578944627,0.391346753,0.209220459,0
8959,1.930632626,3.399004655,0.4011644,1.313947007,1.783167661,1.170843137,1.156387112,1.934864691,1.352032985,0.839083981,1.108918555
8961,0,0,0,0.753536445,0.360236183,0,0,0,0,0,0
8963,2.501155318,16.06806144,2.633794412,15.44561924,19.46081274,4.328023233,12.01905505,11.77687698,17.41320836,8.737338592,8.294963044
8964,0,0,0,0,0,0.197909432,0,0,0,0.209220459,0
8965,5.378195255,5.763452539,5.104838498,6.692765154,4.907544632,6.251167889,5.526437023,6.759885347,8.204592307,4.02450218,4.373714823
8966,0,0,0.203508386,0,0,0,0,0,0,0,0
8968,19.24074833,21.29414149,20.53724821,22.1219805,19.87853028,16.82190185,20.09758407,16.22762463,22.00169656,20.106461,25.94684053
8969,20.67164324,20.26661906,20.15347328,20.10590801,22.43943812,24.90898556,25.60960816,25.30549074,26.60852576,29.01639774,25.45225087
8971,7.455464248,3.938983575,10.38132061,3.530673121,3.663168072,3.731317247,2.570032406,2.321210536,2.102385617,3.644071272,3.922734243
8972,21.71369224,18.81504378,23.60425471,17.29107959,17.13984309,18.01499759,16.97468554,16.20657763,15.51024712,9.807937597,10.45549851
8973,0,0,0,0,0,0,0,0.193992076,0,0,0
8974,0,0.559722744,0.206941496,0.37277607,0.373149317,0.786563168,0.205723382,0.390006185,0.574985947,0,0.877787353
8975,15.16846906,20.47727717,14.44480675,16.01466025,15.9747985,17.05932281,17.90723462,17.76406693,18.21231342,22.87842121,18.4811836
8976,45.65709658,36.44314147,54.13237499,34.04536551,37.62882176,36.57887233,45.62945128,35.1453851,40.26719344,58.15439744,57.26954285
8977,1.350275575,0.723709168,2.024782309,1.683662478,1.451026225,2.338417858,0.605824834,3.481885372,0,0,0.224375669
